ID,Comment Text
3064,siapa yg dulu ngira dia salting woyyy🥺
3065,faham SEMUAAAAA
3066,'’sudah malam atau sudah tau?'’
3067,@retna
3068,She was playing with him. Can yall stop
3069,Before cute 😊 now she knows 😩
3070,🤣🤣🤣🤣🤣
3071,maaf ya eonnie jiwon☺️🙏
3072,"@FlowerLovers🌼 hun aku nggak tau mereka,Tpi pas ikut kasus nya kok seru😂"
3073,mami papi was broken 💔😔
3074,the comments still believing and support kimsoohyun is so disgusting!!! imagine all these happen to your daugther...and she died!!!
3075,"Gue tipe yg selalu ngikutin project KJW tapi pas QOT ga sempet, harusnya gue ikutin ya biar tahu biar ngeh 😔"
3076,🤩🤩🤩
3077,มังฮวา ซีรี่ย์ ละครส่วนนึงเผยจากชีวิตจริงทั้งนั้นคนในไม่รู้คงแปลกรู้มากน้อยอีกเรื่องนึง
3078,maaf dulu jd shipper jiwon ksh😭
3079,domba2 mamih papih pada kemane nih🤣
3080,Aura red flag nya sampai nembus layar
3081,dan dan she know hahahah kelakar betul lah
3082,mirip satria mahatir lg mukanya si soohyun
3083,ดูระวังตัว อาจรู้ หรือ ไม่กล้าที่จะใกล้ชิดมาก เพราะไม่อยากโดนติ่งผชรุมด่าก็เป็นได้
3084,bisa dilihat perbedaan reaksi jiwon gais😹😹
3085,"cuando se estreno todos querían q fueran pareja que haya sido malo con una no significa q con tds sea así es culpa de ustedes por idealizar tanto a los coreanos, les afectan lo kdramas creo"
3086,"people back then says that she admires him.. maybe after being in the same projects, the hints that we think is nervous etc truthfully is feeling of disgusted lols (if she really knows)"
3087,@skdw dak lagi mami papi
3088,"gak lagi ya mami papi, kemaren ini di bilang salting wkwk padahal pas ksr upload foto shipper ini kenceng banget ngehujat, rame banget penuh hujatan untuk ksr😂"
3089,iya dia mau jauh 😬😬😬
3090,"Calm down😞 everybody have relationship once, he's human being"
3091,I’m not defending KSH but you guys were assuming that they were dating till last month now you guys are like she know?!
3092,@uvo ihh pacarmu
3093,😃😃😃😃
3094,@fer
3095,overr bgt gerak geriknya
3096,kooo bisa di pelototin 😭
3097,"halah..halah.. netizen 2 muka kemarin ktanya dating in rl bla..bla.. sekarang semuanya disambung""in, pdhl nih shipper bar"" bgt tantruman ke shipper lain byk dihujat sm mrka"
3098,tatapan serem bnr2 kaya gmna gitu si ceo natap sambil bibir kesel
3099,duh ganteng bgt cowokmu kwak dong yeon
3100,mami papi prettttttt 🥰🥰
3101,yang anehnya 2 malam ini aku mimpiin somennn😭😭😭😭.... padahal gak begitu fans diaaaa
3102,@babyrojane
3103,"halah sinos sinos, kemaren aja lu pada kan yg girang kalo mereka ampe real life"
3104,jadi ingat yg katanya minum minum sampe subuh tuh? jiwon smaa dia??
3105,liat matanya KSH ky melototin jiwon
3106,"How fast time change
Sometime ago people were shipping them and now whole scenario change
in reality no one knows nothing"
3107,"Mami papi , kawal suwoon 🤣🤣😂"
3108,pasti pas scene kiss aslinya muak banget 😂
3109,"pantes""Tonton lah drama sebagai drama""ternyata oh ternyata👀"
3110,jiwoon untung udah jauh jauh dari si soo hyun.
3111,Devil 😈
3112,Wkwkwwkkkkkkkk
3113,nyesel senyesel nyesel nya plsss
3114,"knp gua mkin suka ya,kya nya gua yg sakit dah😁🤣"
3115,wkwkkw shipper mami papi😹😹😹
3116,"Mami itu sebelahmu ada papi loh, diajak nyuci piring coba🤣😭"
3117,syukur ga pernah shipperin mereka berdua
3118,"dulu liatnya kok kek salting wei, skrg duhhh nyesel banget kok bisa jodoh2in dulu 🥲"
3119,diliat kiat ksh mirip satria mahatir😭
3120,ihhh somen.. huweeeekkkk
3121,dia mau bikin love nya kek jijik ga sih sama khs😅
3122,I don't think she knew she probably just didn't like him or felt comfortable with him
3123,show mới đây hả
3124,ละตอนนั้นเชียร์ มีข่าวว่าเดตกันอีก
3125,ya ampun😭
3126,"если бы она знала, возможно, даже не согласилась бы сниматься с ним. наверное, они просто не близки (что тоже хорошо). су хен - мусор, но эти видео доходят до абсурда"
3127,"Fans kapal2an yang kemarin hujat ksr, minta maaf gak kalian 🫵🏻🤨"
3128,"aelah someen, karir lu melejit ngapain macarin anak dibawah umur si 😭"
3129,"nonton qot karna ada Kim Ji-won bukan KSH,"
3130,ủa tưởng fan 10 năm của soo hyun
3131,"Ê nhưng cái này bt mà, mấy má ovtk nặng rồi"
3132,"SUMPAH KALIAN SADAR GASI KALO JIWON TUH KELIATAN TAKUT, TERPAKSA DAN GA NYAMAN GITU DEKET KSH? BEDA PAS SAMA DONGYEON. FIKS SEBENERNYA DIA MEMANG TAU RED FLAGNYA KSH, TAPI YA GIMANA LAGI HARUS BERUSAHA PROFESIONAL😭"
3133,she know she know 😭😭😭😭
3134,di plototin bejirrrr😂😂😂
3135,yg pada ngira jiwon salting padahal dia illfeel 😔
3136,@Hiangg!!
3137,Dulu pada mami papi sekarang she knows she knows
3138,nempel aja gamau dulu kata fansnya somen itu karna Ji-won salting karna somen idolanya Ji-won jd Ji-won canggung padahal mah bener jaga jarak 😭😭
3139,Fans jiwon emg agak laen 🤣 geli bgt baca komen fans jiwon 🤣
3140,"QOT was successful because of KSH,mostly KSH shows are top tier..kjw shows that she was the lead actress its just a sowsow..jcw and jw shows wasnt a hit either only she was partnered with KSH"
3141,@Xuân Tú
3142,acara ini sebelum scandal ksh kan?
3143,kasian bgt liat mukanya tapi yaampun aslinya luarbiasa bgt 😭
3144,👍👍👍
3145,jiwon ky takut gitu raut wajahnya
3146,"sekarang she knows she knows, dulu dramanya booming mah beda lagu lagi pke lagu romantis 😂"
3147,"yg komen disini ada anak pungut mami papi gak
🤣🤣🤣"
3148,semua semua jadi she nows
3149,Ji-won : klo gak terpaksa ogah
3150,She didn’t know but she felt off vibes from him. Hence why her body language was closed towards him.
3151,mami papi🤭
3152,@shy
3153,she know🤣
3154,skrg liat ksh kek gmn gitu😭
3155,Gw udah di fase nutupin mukanya pake jempol 🙂
3156,intinya semua tergantung persepsi kita🤣
3157,mba jiwon maafkan aku yg dulu jodohin kamu😭😭😂😂
3158,aq dri dlu perasan yg dia tk suke dgn ksh tu
3159,"dikira salting, padahal takut @it's freak me 😭"
3160,Jiwon next time pag makikita mo ulit si soohyun pakisampal siya for us
3161,"nope . Dia Tau KSH halyu star, sbb netizen sana toxic la. Kang nnti Dia dituduh menggatal la ."
3162,"kemaren anak anaknya papih pada bilang mamih nya salting krn ngidolain papih, sekarang she know she know😂🤭"
3163,"org2 pd apa bgt jir? ya wkt drama ini keluar kan emg dia tuh kek malaikat, bahkan ksh sendiri yg jd nahkodanya sedangkan kjw diem aja. wajarlah kl netijen jg awalnya ship2in, org branding dia SEBAGUS ITU."
3164,"El kim soo hyun parece ser más un psicópata. esos tienen personalidad horrible, pero siempre tienen una sonrisa agradable... es un peligro para la sociedad"
3165,@Asyaaptr
3166,soundnya dr romantis jd she knows🤭🤣
3167,jiwon nya keliatan takut 😭😭
3168,Enanos chinos 🗣️
3169,nyesel ga ya jiwon soalnya bibirnya pernah dicicipin ksh😭
3170,pls itu jiwon komuknya jijik😭😭
3171,uy
3172,Makan tuh mami papi😂😂😂😂😂
3173,"aku sukanya jiwon, cuma jiwon,"
3174,"dia nempelin tangannya ke dong yeon ngga ragu, tpi pas ke soo hyun.."
3175,"ek dị s hồi đó ship đc ta, t thấy dv nữ nào đóng vs ông này xong cũng kỉu né né"
3176,terus ini kelanjutannya masalahnya gimana? apakah di blacklist sama knetz atau gimana?
3177,halah halah dulu shipperin mereka abis2an sekarang malah gini kocak pisann 🤣
3178,"halah pret udah gini aja she knows she knows, kalo jiwon knows dia gak bakal bilang ngefans ksh dari lama dan pengen seproject yg akhirnya keturutan di qot"
3179,eversince di ko feel yng kim soo hyun na yan😂 tama nga hinala ko jn..
3180,ผ่านนานรึยังคะ
3181,"ampe eps 1, itu pun ga kelar karena ngantuk berat"
3182,maafin aku mbak jiwon pernah ngeshipperin sm kim onoh
3183,mana mirip lagi si jiwon ini🤣
3184,yg kemaren doain mereka jodoh tarik ga doa lu pada 🫵🏻😒
3185,Ap cuma ak yg blm nntn drama mrka
3186,kenapa ga lambaikan tangan aja mamiii kl gakuat😭
3187,Cómo les encanta especular
3188,@nhwmaii_
3189,@SS
3190,@🅰️wa di pelototin jir
3191,jiwon: demit anying
3192,dipelototin njir baru ngeh sekarang takut bgt
3193,pantes dia selama ini keliatan risih😂 bisa2nya dijodohin😭
3194,mana si jiwon udh dikokop berapa kali lgi ama dia😭
3195,lu pada makan noh mami-papi...sampai ngehate anak orang 🤣
3196,"nyesel gw pernah bilang mereka cocok,amit amit ya Allah"
3197,berarti dia kalo scene kiss itu menikmati ya😭😭
3198,@gasukaalpukat kim jiwon ketakutan itu 🥺
3199,pantes aja jiwon kek ragu gitu
3200,maapin kita mamii dulu ngiranya salting🙏🏻😭
3201,lah tibe
3202,"LOL, yg kemarin muji papi mami jadi beda lagi skrng"
3203,@linhh
3204,"makanya jangan suka jodoh-jodohin, kalo beneran lanjut di rl as couple ya alhamdulilah, kalo gak yaudah😌"
3205,mbak jiwon. aku yang gak pernah oleng sama yangyang couple. kemarin sempet oleng bentar. tapi sekarang udah tobat banget aku. maapkan aku
3206,"di eps spesial mbak gee bilang KSH ngetweet dia dengan sangat baik
berhenti bilang kalau mbak gee gk nyaman atau apalah (terlepas dari skandal KSH saat ini) 🙏🙏🙏"
3207,ถ้าชีรู้ แต่ชียังรับเล่น มันยิ่งดูแย่นะ ชีไม่รู้ยังโอเคกว่า
3208,pada takut kayaknya sama si pedof
3209,ahh dulu mami papi😂😂
3210,"kemaren sampe smw artis di maki"" karna papi cuma buat mami, skarang kok sheknow..."
3211,Kekny dy obses bgd sama jiwon deh
3212,mana nih pemuja mami papi
3213,"ya allah mami,maaf ya dulu shiperin kamu sama titisan iblis😭😭😭 dulu ngira nya mami salting😭 ternyata she knows😭"
3214,halah.. 🤣🤣🤣 gk malu apah nyangka jiwon salting kemaren.
3215,ksh pernah mau mabok fans yg ttd jgn2 emang sifat aslinya tempramen ya😭😭
3216,ไม่ชอบผู้ชายเกาหลี เพราะชีวิตจริงไม่เหมือนในซีรี่😅😅
3217,ternyata wonie takut 😭😭
3218,baru mau rewatch qot gajadi ah males 😭😭
3219,"bener bener ga bisa di tebak😭😭😭, kmrn di comblang comblangin😭😭😭"
3220,aku juga gak nonton 😂😂
3221,perasaan dulu liatnya ga gini deh 😭😭🤣
3222,"bahkan dia lebih mepet orang yg ada dikanannya, pdhl kan lawan mainnya tuh yg kiri"
3223,"woiii baruuu sadar ini ksh mirip cwoo gw bnjrrr ya walaupun hidungnyaa majuan ksh sekilas mirip anjrr amit""😭"
3224,pedo Kim soo hyun 😑!!!!!?
3225,njis pernah siperij cok😭 selamatkan jiwon dari cwo redflag
3226,kaya jijik malu2 ya mbak jiwon😌
3227,KSH : cepetan ssibal
3228,🤨🤨🤨
3229,@Nhím 🦔 chắc ai cũng biết nên tránh xa
3230,"Ayo siapa yg Hujat/bully Mendiang Saeron....pd minta maaf sana...🥀,"
3231,"Cung yang emang kurang suka sama ksh dr awal sblm ada skandal.☝🏻
drama yg booming kek its ok not be oke aja aku gk nnton krna emng kurng suka sma ksh, entah knpa dr dulu bnrn kurang suka sma ksh."
3232,kenapa ya gua klo nonton drakor tuh klo udh ya udah g pernah ngeshipper. klo di korea gua lebih suka stan boy/girl group. tp ada 1 aku suka ji changwok?(bener kn tulisannya?). krn dramanya keren²
3233,absen yg ngikut trend yeobo 😭😭😭
3234,@thôi tú bân rồi khóc luôn
3235,"udah karam aja anj kapal gw, ga ada mami papi lagii, udh mami jiwon cari papi baru aja😭😭😭"
3236,k-Didi :7
3237,dipelototin ksh kyk ngode ga sih 😭 kjw juga ngeliatin kek tkut
3238,tp dia terima aja tuh satu project
3239,suka jiwon tapi entah knp dari awal gk tertarik sm series ini
3240,gue dari awal emang udah ngeliat dia ga nyaman deket sama somen wkwkw
3241,Acting soohyun horor gila bagus banget berarti y😭
3242,jiwon: amit amit amit jabang bayi
3243,"Ella no sabe nada, dejenla fuera de esto"
3244,@📍
3245,OMG KJW well done sis well done
3246,Dipelototin 😭
3247,@pipuy 😭😭
3248,hahahaha...lahat nlng nilagyan ng issue😳
3249,"@Baby:#Forever Kim Soo Hyun
#Stop bullying him
#Waiting for Knock Out Series"
3250,Maaf banget semalam ikut ngeship 😭 ternyata bukan salting
3251,La gente si habla caga 🙄 😒
3252,"maren pada jodohin sekarang she knows🤣 makanya jangan terlalu berlebihan menonton drama, mereka hanya memerankan sesuai karakter masing², kehidupan real pasti beda 🤣🤣"
3253,kemarin fansnya shiperin sekarang belagak siapa lg kalau bukan fans Nek Ji-won🤭🤣🤣🤣
3254,No es nada lo que se aparenta en camaras y atras de camaras 🤔
3255,pdhl dch jls bngt jiwon kliht nyaman m kdy
3256,🙏🏻🙏🏻🙏🏻
3257,Papi mami 🤣🤣🤣🤣🤣🤣
3258,"wkt itu gue pernah komen ""keknya jiwon lebih deket sama dongyeon, daripada si somen"" jirr gue diserang fansnya"
3259,itu mereka mau buat film apa lagi?
3260,@oh @blueberry wkwk takut😭
3261,I think she Knows
3262,@V 😭🤣
3263,ji won terselamatkan😭
3264,Keliatan banget Jiwon kesel tapi ditahan 😁
3265,😂👏
3266,sinyal cowok redflagnya 😂
3267,keinget Kim Cangcut😭😭😭😭
3268,ular banget ya si ksh
3269,skrg w liat kim cangcut kek beda anjj
3270,jiwon kek jijik gt ya 🤣🤣🤣
3271,👍👍👍👍❤❤🌹🌹❤️
3272,"KSH polos banget muka nya, kek gak pernah nge grooming anak org aja🙃"
3273,💔💔💔💔💔💔💔💔💔
3274,"gw gak pernah nge ship dr awal, emg ga ada feeling"
3275,"dr dlu gk trtarik ma dia , drama ini jg gk nnton, tp drama yg lg ongoing seru bgt tiap hari nunggu episode trbaru😁"
3276,NYESEL ANJIR 😭
3277,"asli dulu liatnya b aja, sekarang merindinv bangettttt😭"
3278,jujur gue suka Kim Ji-won tapi qot ga gue nonton karena ada ksh nya 😭😭
3279,🙃
3280,ชายด้านข้างเธอพอใจจะทำแต่กับคุณ...😁
3281,dulu ga pernah samsek ngeship in mereka wkwk emang benerr ternyata di mata ga cocok
3282,"gelagat jiwon aja keliatan dia ga nyaman, i mean dia takut si onoh nyeplos hal-hal aneh"
3283,I wouldn't want to touch a pdf's hands either
3284,brah
3285,"di presscon emang si onoh keliatan so asik bet dipikir, mulai dari dia over reaction ke jiwon ampe drama tuntunan tangga"
3286,"Pronto, agora vão colocar até a mulher hahahaha"
3287,ternyata dia bukan salting tp jiji 😭
3288,ternyata jiwon disini takut bukan salting
3289,Mulai she knows
3290,"todos los fans , shispeaban tanto y ahora lo miran mal , el fin de la hipocresía."
3291,dari awal juga udah aneh gak biasa nya Ji-won kek gini ke lawan mainnya
3292,digoreng mulu
3293,makin lama makin mirip satria pls😭
3294,Mending pas sama mr. Gu
3295,She doesn’t know
3296,Nunca um simples olhar revelou tanto😳cara podre.
3297,samping kanan cewe itu main di Vincenzo kan?
3298,najis bgtt katanya😭
3299,"La sociedad vistiendo de juezes sin estudio,, hola perfectos, asta lo que no comen les ase daño,"
3300,se nota su incomodidad con ese
3301,😭💔
3302,affs não tem um comentário na minha língua 🙄
3303,"mereka ngomong apa😫
kriting'😭"
3304,ايش شعورهم وهما مثلو مع سايكو
3305,لايعه جبدها😂
3306,Adamin yaptigi her sey kotuye cekilmesin mi ekrandan gordugumuz kadariyla gercek karakterini anlamamiz onunla 7/24 vakit gecirenlerden daha zor olur :)
3307,1-2 ay öncesine kadar bu sahneleri görüp herkes yakıştırıp çok samimi olduklarını söylüyordu olaylardan sonra rahatsız mı olmuş oldu yapmayın bunu 👹
3308,Rip Kim sae Ron 🕊
3309,"even if soo hyun didn't force her, kim soo hyun was adult enough to know the right choices, i still dont get why are these girls defending him just bcos he's a good looking for god sake 💀"
3310,no one can make me hate kim soo hyun 🙌🏻
3311,He's guilty until proven innocent
3312,"women defending a MAN rn is so insane ""he would never do that"" you don't know him personally and dispatch revealed everything so if you still support him take a shower"
3313,not yall defending him just bc he's ur idol or some shit. be so fr rn. bro's a groomer and that's reality💀💀💀
3314,Y'all should be demanding for justice from the people that bullied her and pushed her to death.He dated her and so fucking what? He didn't kill her.
3315,"for me the problem is not the age, i mean love is love as they said age DOESN'T matter the only problem is that he GROOMED her and sue her for a price he knows she can't afford to pay"
3316,"Drake, you got a Korean bestie"
3317,Just because shes dead and fans thinks she must be right 😅
3318,no one would ever sacrifice their life just for fun girl… even if she’s still alive do you think people like you would believe her? i dont think so
3319,The earlier people realised that Kim soon hyun doesn’t owe her anything the better they aren’t married we live in a world no one owes no one anything you just have to be smart
3320,she was fucking fifteen. let’s see what kind of brains you had at that age. he was 27. that says enough.
3321,Stop exaggerating u guys just wanna spoil this man career . Listen both sides first
3322,b..both? ahe is dead how do u want to ask her👁👄👁
3323,she accepted him btw innocent until proven guilty 😭🥀🥀🥀
3324,it's confirmed
3325,is it because he dated her all what because I don't get it. even 50yrs can marry 20yrs girl and 7yrs difference and you are all complaining why? 🤔🥺😏😏🤨😤
3326,saying he threatened her and used her with no evidence is crazy
3327,there's evidence.
3328,Scary how many fans will blame her n force his innocent when he isn't. They'll find a loop hole to defend him even if he ends up in prison they'll throw a fit about it trying to defend a pdf...
3329,how are all these pictures evidence though 🙄 forever kim soo hyun
3330,girl u srs or joking 😭
3331,ANOTHER FAKE NEWS 🤣🤣🤣
3332,he told kindergarten kids to save themselves for him yall CANT be serious
3333,"Just love you dude,stand strong 🥰🥰🥰"
3334,disgusting af
3335,I never liked him anyway he gives me a bad energy….
3336,Guys idk what happened but uhm did the girl tell you this ? Like what if this is fake
3337,"it's better to trust a potential victim than a potential groomer, always. if it's fake then okay, we were wrong."
3338,these comments defending tye guy💀.. y'all are aware that a 27 y.o is more powerful than a child.
3339,not yall defending him. Wtf?
3340,he's innocent until proven guilty.
3341,"""innocent"" lol"
3342,not defending him at all. I think the company saying she was an adult when they got in a relationship was BS cause she was 19. but why do people keep saying he threatened her to give him money?-
3343,Green flags in kdrama and red flags in reality😔😭
3344,"I was a big fan of Kim Sae-ron, but there is no evidence against Kim Soo-hyun. We should not judge anyone without facts"
3345,They already show a lot of evidence tho
3346,"There is a lot of evidence that he had been dating her since she was very young, and her family said that if he continued to lie, they would reveal the evidence."
3347,Not defending anyone but was she forced from what I’ve read she was willingly w him and all her family knew so why did they just let her date him IF thats true
3348,no one should be defending him rn 🙏
3349,l will forever love him 🥰
3350,SO KIM SOO HYUN WAS THE PROBLEM???
3351,You was the problem ahh why support him just why
3352,stop posting like you know everything.
3353,are u srs?
3354,and if he ends up been innocent yall should not come back as his fans🙄
3355,"sorry for sending ""💗"" it was an accident..."
3356,But you wake up and be like why don’t I just raise allegations against this man so I can destroy his reputation his career why can’t we grow out of this mentality of destroying people joy
3357,What happened to innocent until proven guilty???
3358,Can't watch queen of tears normally anymore😭
3359,"But if I remember clearly she was canceled after the accident, I didn't know he was the driver or what"
3360,WHAT. THAT MAN DISGUST ME
3361,JUSTIS FOR KIM SAE RON
3362,Saying she died on his birthday so that is enough evidence of so meaning everyone who pass away during someone birthday the person k*led them rii?.You sit down and don’t have anything to do
3363,well as a kpop fan before idolizing idols that age is my dream😂 so I cant totally blame saeron for being with him he is famous that time. her family knew everything so why did they didnt do anything
3364,i've never imagined he would be this evil
3365,I am disappointed
3366,Where was her parents all this while
3367,"I'm certainly not defending him, but she's repaid the debt he paid for her"
3368,"it wouldn’t make a difference whether she had repaid or not, the whole situation was manipulative from the get go."
3369,my guy she did not tell anybody let me even ask you do you think this girl would be happy seeing what you are doing to her friend wherever she is?
3370,but why didnt the girl family do anything im not taking his side!
3371,They didn't know.. they discovered it when she was 18 already and saw the letters sent to her
3372,already know people gonna defending him in this comment . just say ya all defending him because he is handsome
3373,JUSTICE FOR KIM SAE RON
3374,I can’t do this anymore…I hope the rumors aren’t true…
3375,dispatch dropped yk it’s true
3376,What does “groomed her “ mean?
3377,Its so scary Like I can’t imagine my fav korean actor to do something like this and then in the end they do its always the ones that people Never expect
3378,What does groomed mean?
3379,Not real
3380,"you're not real,idk why some people support Kim Soo hyun."
3381,"she didn't even get to live the age he was when they met, which shows how insane the difference was"
3382,WHAT IS THAT THE GUY FROM ITS OMAY NOT TO BE OKAY
3383,nawa everyday na wahala korean please u guys should give us break she loves him so much that was why and is not the guy fault too much of love na wa
3384,The most highest paid actor in SK is getting a big downfall
3385,He killed Kim sae ron
3386,REST IN PEACE 🕊️😕 JUSTICE FOR KIM SAE RON
3387,go and see official Seoul news ... you will know everything... stop spreading rumors about him
3388,Wait i thought Saeron died because of a heart attack?
3389,what the world has become 💔
3390,Is she really death ?
3391,and people are still defending him 🤡
3392,some of these people in comments defend him because of his looks obviously
3393,alot of idol worshippers
3394,JUSTICE FOR KIM SAE RON🥺💔
3395,"No one spoke untill she died ,maybe if she was alive she would've dropped the allegations but no one is ready for that conversation,let the girl rest"
3396,Wait fr
3397,Spread awareness this man is trying deny everything!!!
3398,Taeil and Kim Soo Hyun has something in common💀🙏
3399,"and yet his fans accuse choi hyunwook and not him. Like im sorry? But soohyun was old enough to think if its okay to date a minor? He took her life, and who do they blame? Hyunwook"
3400,I can’t believe people are actually defending him
3401,HES FREAKING 27 AND SHE'S 15
3402,I will never forgive him💔
3403,Omg please tell me where this info emerged from I had no clue about this. Did he expose himself?
3404,she was just a kid
3405,RIP kim sae ron hope justice is served for what you were put through
3406,WHAT. HE WAS MY FAV ACTOR.😭
3407,Rip Kim Sae Ron❤️🕊️
3408,WHY ARE PPL DEFENDING HIM HELP
3409,"Oh my god, diddy, drake, you have a new bestie"
3410,PLS HES AN ACTOR OFC HE CAN HIDE HIS AWFUL DOINGS WELL. MEN ARE SO RIDICULOUS 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️
3411,REST IN PEACE 🤍
3412,y'all are still defending him just because he has a the looks for it
3413,okay now i know what happened
3414,why are people defenting him?!
3415,looks can really fool the whole world huh
3416,wait I never knew this..
3417,"I hate that the evil people get to live long and the innocent die young not being able to actually experience life💔
R.I.P Kim Sae Ron🕊"
3418,How can you blame a whole life of some one on one person.she was old enough...
3419,JUSTICE FOR KIM SAE RON ‼️
3420,"how is that ? we know that Kim Soo hyun is a famous actor he didn't need money and a lot of girls if he wanted a girlfriend mindset ba ,,charizzzz✌️ano ba KASI Meron dito?"
3421,JUSTICE FOR SAERON!!!
3422,And the parents!!!🙄 Were they also blinded 🤨or they liked the money flowing in
3423,OMG WHY CANT YALL GET THE NEWS YOU CAN SEARCH IT EVERYWHERE EVEN ON GOOGLE AND ANY SEARCH ENGINE
3424,How old was she when she died and when was this
3425,this could all be fake yall really believe everything you see and hear
3426,FAKE NEWSSSSSSSS😐😐😐😐😐😐
3427,what is the meaning of groomed 😔
3428,omg i thought that man is my no 1 fan kdrama but no IM THE NO HATER💀
3429,Now i can’t ever watch “it’s okay to not be okay” ever again because he’s in it (it was my fav but not any more)
3430,I was shocked about the news i never thought he was this kind of person 🙁 rest in peace Kim Saw Ron 🕊️
3431,y'all are really convinced just the same way you were convinced Seo Ye Aji was a bully right?or that it was nice to bully Kim Saeron due to the DUI? right?
3432,because there are no evidence other than the picture and the chat
3433,justice for this young lady
3434,"He’s an actor for a reason, and also I just woke up wtf is going on"
3435,"another one. . go with drake, Diddy and taeil you can be let out until proven innocent"
3436,what about the parents
3437,"not defending ksh,but why ksr parents let their minor daughter to date someone older? and when she still alive and struggling to pay debt,where is her family?"
3438,do we all have proof not cuz her aunt said that then that's what happens Court should get involved then we can decide
3439,"how do you know he used her. where you day
guys stop posting untrue stuffs simply because you want likes or followers. sad"
3440,"Life is not something you can play with. She can't come back.I hope that if he is actually wrong here, he will meet her soon and apologize to her directly 👍"
3441,"The toxic South Korean entertainment industry, How many female celebrities have died, and why are they always women in my case?"
3442,"Irrespective of how someone looks, it doesn’t give you the right to treat another human being like that"
3443,Y’all need to stop defending him just because he’s good at looking it’s actually fucking annoying
3444,That fact that people still defend him is crazyyyyyy
3445,"Another one joined Drake, Taeil, Diddy, Seungri. Are they fr? Can't they stay away from minors?"
3446,"Yall throw groomed around loosely! The hypocrisy Is hilarious, but not the consenting & concerned adults around her 🤣🤣outrageous!!"
3447,"the money part is also crazy, he literally just wanted her to keep suffering"
3448,he's evil hiding in that boy next door face
3449,"I don't get it, she dated a 27yr old when she was 15 and her family did nothing about it until she died?"
3450,"Kim Soo Hyun is proof that anyone can do it, we'll just have to wait."
3451,I don't know Abt girl's feeling's but just look at age gap the story ends here
3452,we failed to protect kim sae ron.
3453,wait.. OH SHI-
3454,Nobody made this allegations before Kim sea Ron died nobody talked about this so we can hear her own side of the story but they patiently waited for her to died so they can drag another person
3455,ohhh 😲😲😲 is that real? he really done it to her? can't believe what happened. peace of her soul 🙏 and clear his name in this issues. the truth should be come out.
3456,wait till know more about korean men specially celebrities as i know something hope that thing becomes on news soon too
3457,I'm not going to say anything because I don't know what the hell is happening 😞
3458,HE DID ALL THAT !? I thought ppl were shocked due to their age difference omg
3459,My baby was so young she still had so much to live for💔💔
3460,"RIP Kim Sae Ron
After all the time you have spent with him, the least he can do is to pay off all your debts and get you back on your feet."
3461,"Yes his gulity until proven innocent but dont sent him death threats cuz thats how Sae Ron got killed, remember that"
3462,"""they will envy you but once they know your true colors hide"" ahh Kim Soo hyun"
3463,Trusting no one is better but one of the ways to get proof is that you need witnesses maybe his neighbors someone who saw him commit suspicious activity or u can check for the surveillance footage
3464,what type of man I supported I just feel shame my 1st kdrama crush turning 1st trauma now I can't believe every actor I support
3465,Kim sea Ron and Kim soo hyun started dating when she was Sixteen allegedly and they loved each other but they broke up 2021 due to some personal reasons known to them now 2025 you come here
3466,"guys pls read the article, then you will understand"
3467,i really have high hopes for this guy...
3468,nowadays people only look and read the cover never knew what was inside the content.. blind accusation dont judge on online news ...
3469,I like that character not the actor
3470,dark side of kpop
3471,It’s not..it’s his former agency
3472,I believe there's a story behind a MEDIA PLAYED STORY
3473,I saw a post saying that he sued her auntie for false allegations or smth like that I can’t remember
3474,Justice for her 🙏
3475,Guilty until proven guilty 🙂
3476,"When they were in relationship, the parent wasn’t aware?"
3477,"It will be official once Rotten Mango gets the DL on this, game over when you on that."
3478,no way...w8 what did i just see....
3479,"I just know, they are not married, not his responsabilities 🤪"
3480,Bro I loved him he was one of my favorite actors😭😭😔 why did he do this
3481,"rip Kim sae ron, 💔 🕊"
3482,May you rest in peace and flight high angel. Amen🙏🏼🕊️
3483,And let her beautiful soul rests in peace 🙏🩵✨
3484,people judge according to the situation
3485,kim soo hyun:🚩🚩🚩🚩🚩🚩🚩🚩
3486,the devil wears Prada 😅
3487,Poor girl
3488,Abeg make una rest
3489,what's going on
3490,Glad to say I never watched his shows
3491,NAH WHAT I SUPPORTED HIM
3492,Could someone provide latest evidence to me?
3493,justice to kim sae ron!
3494,But who posted the photos ?
3495,WHAT
3496,Let peace reign ✨❤️
3497,Men☕
3498,FYP
3499,Sijui ama Wakenya ni Hii habari hawajapata ama tu wamenyamazia huku na kizungu mingi🙄🙄
3500,"she's 19 not minor 🤨 uubusin ata ng knetz mga artist nila 🥺 stay strong ksh ☹️🙏 yung pamilya ni ksr nag iingay na, dalawang lalake na nadadamay 🤨 next week magsasalita na si ksh sa lahat ng issue"
3501,Ni siquiera sabía el nombre del actor y recién me entero de esta controversia pero realmente pasó eso o solo es que encontraron algo y lo exageraron?
3502,@Maria Elena RM:Le están arruinando su carrera😭😭
3503,"@H_olivera10:ella sabía lo que hacía, no era una niña... aunque les duela😏"
3504,kung sinabi nyaba nun na gf nya yang girl tingin nyu magiging madali syempre ijujudge nyusya Kase Bata payung gurl that time.
3505,так доказали же что они встречались когда она была совершенно летняя 😂😂😂😂
